Txhash,Blockno,UnixTimestamp,DateTime,From,To,ContractAddress,Value_IN(ETH),Value_OUT(ETH),CurrentValue @ $132.32/Eth,TxnFee(ETH),TxnFee(USD),Historical $Price/Eth,Status,ErrCode,Function,lable1,lable2,Token_Number,token1,token2,token3,token4,token5,token6,token7
0x14185d6e0af0b1fd71705093cdf3c9ccd209242dcec7002779d18bdacc1c2a17,8120163,1562716897,7/10/2019 12:01:37 AM,0x68d3530a2b3e96f63eec7e9d3d5f209af7e29e2e,0x3d9819210a31b4961b30ef54be2aed79b9c9cd3b,,0.0,0,0.0,0.000678762,0.08981378784,288.64,,,enterMarkets,0xc2998238,20,6.0,cBAT,cSAI,cETH,cREP,cUSDC,cZRX,nan
0xbd3316ffc0d564503caca5011760decd34fec41d154f8a17de2c99aaa8c9cb54,8120234,1562717949,7/10/2019 12:19:09 AM,0x9a4ef008d667fb79e5af2fecf1eb7c4b8cad04d5,0x3d9819210a31b4961b30ef54be2aed79b9c9cd3b,,0.0,0,0.0,0.000678762,0.08981378784,288.64,,,enterMarkets,0xc2998238,20,6.0,cBAT,cSAI,cETH,cREP,cUSDC,cZRX,nan
0x8ea22f737cd46808cb3f445dcfa633048a458ef68714b09814dd4ff19e226771,8120247,1562718131,7/10/2019 12:22:11 AM,0xcad9102134c811f515744a54a84142a89fc57100,0x3d9819210a31b4961b30ef54be2aed79b9c9cd3b,,0.0,0,0.0,0.000678762,0.08981378784,288.64,,,enterMarkets,0xc2998238,20,6.0,cBAT,cSAI,cETH,cREP,cUSDC,cZRX,nan
0x2745792da2926ab5f5d226f43e58777d5ade63d6441f3b31d3e6e14a40e9e2f9,8120252,1562718211,7/10/2019 12:23:31 AM,0xcad9102134c811f515744a54a84142a89fc57100,0x3d9819210a31b4961b30ef54be2aed79b9c9cd3b,,0.0,0,0.0,7.623e-05,0.0100867536,288.64,,,enterMarkets,0xc2998238,20,6.0,cBAT,cSAI,cETH,cREP,cUSDC,cZRX,nan
0x9531073408d104d3ce1048e745fd4913750d6ae07d60d39084ba51a4f1d27b14,8120254,1562718273,7/10/2019 12:24:33 AM,0xcad9102134c811f515744a54a84142a89fc57100,0x3d9819210a31b4961b30ef54be2aed79b9c9cd3b,,0.0,0,0.0,7.623e-05,0.0100867536,288.64,,,enterMarkets,0xc2998238,20,6.0,cBAT,cSAI,cETH,cREP,cUSDC,cZRX,nan
0x60fa9d537303023019774e6ec2a293fa01ee8b4724f26618a980e923116ad3f6,8120255,1562718296,7/10/2019 12:24:56 AM,0xcad9102134c811f515744a54a84142a89fc57100,0x3d9819210a31b4961b30ef54be2aed79b9c9cd3b,,0.0,0,0.0,7.623e-05,0.0100867536,288.64,,,enterMarkets,0xc2998238,20,6.0,cBAT,cSAI,cETH,cREP,cUSDC,cZRX,nan
0x65a83471ba21a3cd5ed96097248d42b6927cdcba6cf5d7eba02981af12e9328c,8120365,1562719748,7/10/2019 12:49:08 AM,0x4758a12fb01dc7cad5741246b9e2eb59ae1ef38b,0x3d9819210a31b4961b30ef54be2aed79b9c9cd3b,,0.0,0,0.0,0.000678762,0.08981378784,288.64,,,enterMarkets,0xc2998238,20,6.0,cBAT,cSAI,cETH,cREP,cUSDC,cZRX,nan
0x0b155dd7c792d28e19f4e724b1f54d1f81eb8eb37567e416a5076caef16870d5,8120585,1562722919,7/10/2019 1:41:59 AM,0x784d9dd8db0ef87e8eaa5c9dd8f44346bfbb10a3,0x3d9819210a31b4961b30ef54be2aed79b9c9cd3b,,0.0,0,0.0,0.000678762,0.08981378784,288.64,,,enterMarkets,0xc2998238,20,6.0,cBAT,cSAI,cETH,cREP,cUSDC,cZRX,nan
0x17ec5b505ef0dd87a972292f17d5a7855c3cfb090fe8cc933758ed6fff7cf7a7,8120604,1562723152,7/10/2019 1:45:52 AM,0x346e8670b71ab18ece370e8d5a93dd81fab454a8,0x3d9819210a31b4961b30ef54be2aed79b9c9cd3b,,0.0,0,0.0,0.000678762,0.08981378784,288.64,,,enterMarkets,0xc2998238,20,6.0,cBAT,cSAI,cETH,cREP,cUSDC,cZRX,nan
0x5d9e35228860c17d9c4aab66322018574367351534948eb985babe15bcf4bcca,8121064,1562729385,7/10/2019 3:29:45 AM,0x1b1bc8b714737c8456a0590d307d73da2a4d9249,0x3d9819210a31b4961b30ef54be2aed79b9c9cd3b,,0.0,0,0.0,0.0013744930499999999,0.181872920376,288.64,,,enterMarkets,0xc2998238,20,6.0,cBAT,cSAI,cETH,cREP,cUSDC,cZRX,nan
0x1390ee0ffcc39ccc027f090234eeb092a747c3ec1fbfc81bebb8ba95b4bf3653,8121251,1562731793,7/10/2019 4:09:53 AM,0x1202c5deffab3580eb9317d53afd77bc760c47b0,0x3d9819210a31b4961b30ef54be2aed79b9c9cd3b,,0.0,0,0.0,0.00103511205,0.136966026456,288.64,,,enterMarkets,0xc2998238,20,6.0,cBAT,cSAI,cETH,cREP,cUSDC,cZRX,nan
0x7e22c5477dccd6f85690266784ef24a2843ab815d922661951d6995efe5debb1,8121251,1562731793,7/10/2019 4:09:53 AM,0x4a680d2ecfe378bdd741631bd46524a23bf68edb,0x3d9819210a31b4961b30ef54be2aed79b9c9cd3b,,0.0,0,0.0,0.000339381,0.04490689392,288.64,,,enterMarkets,0xc2998238,20,6.0,cBAT,cSAI,cETH,cREP,cUSDC,cZRX,nan
0x33da21772a310beb489f6e25a5ee2941e21180dba205bb358e4cced4e28ee139,8121516,1562735104,7/10/2019 5:05:04 AM,0xbbedafd5f399be88dac7222ce1caa9dd7cfd7481,0x3d9819210a31b4961b30ef54be2aed79b9c9cd3b,,0.0,0,0.0,0.0008484525,0.1122672348,288.64,,,enterMarkets,0xc2998238,20,6.0,cBAT,cSAI,cETH,cREP,cUSDC,cZRX,nan
0x7165b8d3620af7790e9a970622b6bce6b3be116cf82e6ec686f9faf72aebd97e,8121518,1562735141,7/10/2019 5:05:41 AM,0xbbedafd5f399be88dac7222ce1caa9dd7cfd7481,0x3d9819210a31b4961b30ef54be2aed79b9c9cd3b,,0.0,0,0.0,9.52875e-05,0.012608442,288.64,,,enterMarkets,0xc2998238,20,6.0,cBAT,cSAI,cETH,cREP,cUSDC,cZRX,nan
0x1bd41dc06d3e0b2014dc3034236217cbc1962815cee980f821839da99b273c29,8121526,1562735315,7/10/2019 5:08:35 AM,0xbbedafd5f399be88dac7222ce1caa9dd7cfd7481,0x3d9819210a31b4961b30ef54be2aed79b9c9cd3b,,0.0,0,0.0,9.52875e-05,0.012608442,288.64,,,enterMarkets,0xc2998238,20,6.0,cBAT,cSAI,cETH,cREP,cUSDC,cZRX,nan
0xf23c3ee5e025ec577aad2dc7ea8bde308830ae3d983a8e556bf93ae0dd3d27ea,8121550,1562735625,7/10/2019 5:13:45 AM,0xf8a16f49ba02af7627e03395ff8dbe9c0b8bf384,0x3d9819210a31b4961b30ef54be2aed79b9c9cd3b,,0.0,0,0.0,0.001018143,0.13472068176,288.64,,,enterMarkets,0xc2998238,20,6.0,cBAT,cSAI,cETH,cREP,cUSDC,cZRX,nan
0xb1c26ecdcd778279cccd75a96e1b6a35813b413bf085214d7624d87d542509f2,8121593,1562736128,7/10/2019 5:22:08 AM,0xc1228273c77a4939bcc42a0d8f7b0077228e7f3c,0x3d9819210a31b4961b30ef54be2aed79b9c9cd3b,,0.0,0,0.0,0.001018143,0.13472068176,288.64,,,enterMarkets,0xc2998238,20,6.0,cBAT,cSAI,cETH,cREP,cUSDC,cZRX,nan
0xa8f56336d2295b01b8ddcb92d976c26f9cd0ebaa8961487ab1070de66d429bdf,8122524,1562748662,7/10/2019 8:51:02 AM,0xbc9c92922d98f2896e173b6c197b7fc1674324c9,0x3d9819210a31b4961b30ef54be2aed79b9c9cd3b,,0.0,0,0.0,0.001018143,0.13472068176,288.64,,,enterMarkets,0xc2998238,20,6.0,cBAT,cSAI,cETH,cREP,cUSDC,cZRX,nan
0x5affb6d2025873a5cd6e36dc265751f04281991517428fca6436f32ca4c2968e,8122603,1562749666,7/10/2019 9:07:46 AM,0x0174bed89609e1de43df66dd480dc2e97cef2cf2,0x3d9819210a31b4961b30ef54be2aed79b9c9cd3b,,0.0,0,0.0,0.001018143,0.13472068176,288.64,,,enterMarkets,0xc2998238,20,6.0,cBAT,cSAI,cETH,cREP,cUSDC,cZRX,nan
0x5dd33afbdccc314cb76cf1e74e8fdb9d6c13288727db74bfaae8d3f458927c08,8122679,1562750679,7/10/2019 9:24:39 AM,0x0b551053eb7a1141bcbb47d4cef2c34ad9cc0d10,0x3d9819210a31b4961b30ef54be2aed79b9c9cd3b,,0.0,0,0.0,0.000339381,0.04490689392,288.64,,,enterMarkets,0xc2998238,20,6.0,cBAT,cSAI,cETH,cREP,cUSDC,cZRX,nan
0xbdde8f57dba167347a65921e17dee46bb35992006a3dbef752d9066bd0ae98fe,8122713,1562751255,7/10/2019 9:34:15 AM,0xc49c23c4d967c7fcdeeb6d74f424054a68d12809,0x3d9819210a31b4961b30ef54be2aed79b9c9cd3b,,0.0,0,0.0,0.0022738527,0.300876189264,288.64,,,enterMarkets,0xc2998238,20,6.0,cBAT,cSAI,cETH,cREP,cUSDC,cZRX,nan
0x1c385cba5395cdcfc01f5657398431268af05553609b3e8297a01e2692fb12f4,8122727,1562751547,7/10/2019 9:39:07 AM,0xe82542051b5e3ef94ce93c7a0473082dd3932bd5,0x3d9819210a31b4961b30ef54be2aed79b9c9cd3b,,0.0,0,0.0,0.0030544290000000004,0.40416204528000005,288.64,,,enterMarkets,0xc2998238,20,6.0,cBAT,cSAI,cETH,cREP,cUSDC,cZRX,nan
0x58b46af14f39fa6121ff281bd29ded01815eed7dc560c1099e726f8f57e23dd4,8122729,1562751588,7/10/2019 9:39:48 AM,0x206e3058eb8ddae476ca1e3936259209dc01c2db,0x3d9819210a31b4961b30ef54be2aed79b9c9cd3b,,0.0,0,0.0,0.001696905,0.2245344696,288.64,,,enterMarkets,0xc2998238,20,6.0,cBAT,cSAI,cETH,cREP,cUSDC,cZRX,nan
0xfbd1d6f92e2e20f2b77ce4220fca78bd80a8c3bf44cfae8c4e5b7510334bfe60,8122742,1562751898,7/10/2019 9:44:58 AM,0x10f24fbc2a4addf445adf143beb5e4236319f50b,0x3d9819210a31b4961b30ef54be2aed79b9c9cd3b,,0.0,0,0.0,0.0038689434000000003,0.5119385906880001,288.64,,,enterMarkets,0xc2998238,20,6.0,cBAT,cSAI,cETH,cREP,cUSDC,cZRX,nan
0xbfc7bfba31fc2c12c67c545422a54e82259bcea7d58e5a9452952b524988a647,8122775,1562752335,7/10/2019 9:52:15 AM,0x5e41408192ccb2be827e5d0d5f6ca1c5e1513131,0x3d9819210a31b4961b30ef54be2aed79b9c9cd3b,,0.0,0,0.0,0.000678762,0.08981378784,288.64,,,enterMarkets,0xc2998238,20,6.0,cBAT,cSAI,cETH,cREP,cUSDC,cZRX,nan
0x5166b9e2ba4f63ca388f8857258af77c7db5c208a89af891e0543836d3eba199,8123427,1562760728,7/10/2019 12:12:08 PM,0xffa7a52a7d30e5bc81c031a717726fa638c76289,0x3d9819210a31b4961b30ef54be2aed79b9c9cd3b,,0.0,0,0.0,0.0008484525,0.1122672348,288.64,,,enterMarkets,0xc2998238,20,6.0,cBAT,cSAI,cETH,cREP,cUSDC,cZRX,nan
0xbad05d18bab4648b01d74631c980d73ff2021c8b27d27d6b49b5e8e1df3de513,8123478,1562761445,7/10/2019 12:24:05 PM,0x94b77649be4ac97aafa9ce3ae70895b7c2bd7dd5,0x3d9819210a31b4961b30ef54be2aed79b9c9cd3b,,0.0,0,0.0,0.0008484525,0.1122672348,288.64,,,enterMarkets,0xc2998238,20,6.0,cBAT,cSAI,cETH,cREP,cUSDC,cZRX,nan
0x7da76446819946e443d6840dcdd9e3f5b865c7d5c0b2afb0f60b5b516144f742,8123791,1562765592,7/10/2019 1:33:12 PM,0x3591d261da9ca19d83de5028d4caa02f22aaf9ee,0x3d9819210a31b4961b30ef54be2aed79b9c9cd3b,,0.0,0,0.0,0.0011878335,0.15717412872,288.64,,,enterMarkets,0xc2998238,20,6.0,cBAT,cSAI,cETH,cREP,cUSDC,cZRX,nan
0x57e0ff6a314fe7e6e5273486a76627c251f7fe53d870ba8b54cb29b28573ee68,8124430,1562774732,7/10/2019 4:05:32 PM,0x6ec8425da2cf8fa49ff41fee43748ed6e53c83da,0x3d9819210a31b4961b30ef54be2aed79b9c9cd3b,,0.0,0,0.0,0.0044967982500000005,0.59501634444,288.64,,,enterMarkets,0xc2998238,20,6.0,cBAT,cSAI,cETH,cREP,cUSDC,cZRX,nan
0xb2fd8f0c4c6b47f0c3485da17ea1678a9736096e11694a979635e769fdcbf98d,8124431,1562774736,7/10/2019 4:05:36 PM,0x77eb9812a8d380f63478211e011ee289d19931bd,0x3d9819210a31b4961b30ef54be2aed79b9c9cd3b,,0.0,0,0.0,0.0014932764000000001,0.197590333248,288.64,,,enterMarkets,0xc2998238,20,6.0,cBAT,cSAI,cETH,cREP,cUSDC,cZRX,nan
0x64a1a89861a2294cf66b57e02fa5813582bd00b3a71cf9c443c24c54e09386e0,8124605,1562777199,7/10/2019 4:46:39 PM,0x9c9c45ce02fe2d66bff2f2e6eb381d54c3a6616a,0x3d9819210a31b4961b30ef54be2aed79b9c9cd3b,,0.0,0,0.0,0.0035635005,0.47152238616000003,288.64,,,enterMarkets,0xc2998238,20,6.0,cBAT,cSAI,cETH,cREP,cUSDC,cZRX,nan
0x2457e777356803db53eac6dc43ddb7c73eee9313d664ceb93ba5af18c189d3e0,8124857,1562780357,7/10/2019 5:39:17 PM,0xaa39b789e93387a9f022418c67cdbeda8ec769fc,0x3d9819210a31b4961b30ef54be2aed79b9c9cd3b,,0.0,0,0.0,0.000678762,0.08981378784,288.64,,,enterMarkets,0xc2998238,20,6.0,cBAT,cSAI,cETH,cREP,cUSDC,cZRX,nan
0x7188fb230de80526a9df903cef21721be2646f468d88c706d1c1cd1e90276b1f,8124909,1562781047,7/10/2019 5:50:47 PM,0x023369617ab89ab462893f22352ce656e6c092db,0x3d9819210a31b4961b30ef54be2aed79b9c9cd3b,,0.0,0,0.0,0.000678762,0.08981378784,288.64,,,enterMarkets,0xc2998238,20,6.0,cBAT,cSAI,cETH,cREP,cUSDC,cZRX,nan
0x15062b4b21e624ed76da86aa19a16aa532856f9ec7e992df5054af2f993e7677,8124963,1562781692,7/10/2019 6:01:32 PM,0xb1c45fb074550e7f1dbb411c281b80bf10a50a8b,0x3d9819210a31b4961b30ef54be2aed79b9c9cd3b,,0.0,0,0.0,0.000678762,0.08981378784,288.64,,,enterMarkets,0xc2998238,20,6.0,cBAT,cSAI,cETH,cREP,cUSDC,cZRX,nan
0xcb7206db3f09d6829fb609b7fd5c893a168c89588e41d7f0620aa0baede1b52f,8125081,1562783238,7/10/2019 6:27:18 PM,0x862772a77f471da418313e3fb7680d570908b206,0x3d9819210a31b4961b30ef54be2aed79b9c9cd3b,,0.0,0,0.0,0.0008484525,0.1122672348,288.64,,,enterMarkets,0xc2998238,20,6.0,cBAT,cSAI,cETH,cREP,cUSDC,cZRX,nan
0x4ebe324e2a5869b9da96eb1570963bbbaf9d35404c99304ec1a1d1b8ad24cfa1,8125462,1562788583,7/10/2019 7:56:23 PM,0x4a455167c7c6b2a19ccf4df017903850e0ae4b55,0x3d9819210a31b4961b30ef54be2aed79b9c9cd3b,,0.0,0,0.0,0.000678762,0.08981378784,288.64,,,enterMarkets,0xc2998238,20,6.0,cBAT,cSAI,cETH,cREP,cUSDC,cZRX,nan
0xb95f422be2fc557552da1bc18197bbe792bc35e49d8acd0fd0b2623b8f759a1d,8125594,1562790284,7/10/2019 8:24:44 PM,0xdfcd4f74729d858f98fe0028d05b27226f0e8bdb,0x3d9819210a31b4961b30ef54be2aed79b9c9cd3b,,0.0,0,0.0,0.0008484525,0.1122672348,288.64,,,enterMarkets,0xc2998238,20,6.0,cBAT,cSAI,cETH,cREP,cUSDC,cZRX,nan
0x085837896dc2361ee9aa3b4d824437216b0a9e2136a1ef3fe28001ed85bb4a0f,8125601,1562790352,7/10/2019 8:25:52 PM,0x0500ae83e83131060077990173e61b88a85378ea,0x3d9819210a31b4961b30ef54be2aed79b9c9cd3b,,0.0,0,0.0,0.000678762,0.08981378784,288.64,,,enterMarkets,0xc2998238,20,6.0,cBAT,cSAI,cETH,cREP,cUSDC,cZRX,nan
0xbfd9f846cd2957051e5fe524dc6f6a5f521a5fcc1d2fc53091e34fecd07b3846,8125661,1562791195,7/10/2019 8:39:55 PM,0xfca2f61c85c71b18f144e3968ea980aede8d2aa4,0x3d9819210a31b4961b30ef54be2aed79b9c9cd3b,,0.0,0,0.0,0.0008484525,0.1122672348,288.64,,,enterMarkets,0xc2998238,20,6.0,cBAT,cSAI,cETH,cREP,cUSDC,cZRX,nan
0x4552905595ac528b05d2715ae7c5cfddcf1e7e90bec4b82017167c09a52aa448,8125776,1562792899,7/10/2019 9:08:19 PM,0x7f892f468063c39123681e7712a84be3f8cc5f05,0x3d9819210a31b4961b30ef54be2aed79b9c9cd3b,,0.0,0,0.0,0.0044967982500000005,0.59501634444,288.64,,,enterMarkets,0xc2998238,20,6.0,cBAT,cSAI,cETH,cREP,cUSDC,cZRX,nan
0xe8335c9d9af981ffc0899d4954de8670c6f2a856b5d00fb6de27c07693b26280,8125776,1562792899,7/10/2019 9:08:19 PM,0xb04a828ee65fd1ab55512ccf170b4df000c0fc5e,0x3d9819210a31b4961b30ef54be2aed79b9c9cd3b,,0.0,0,0.0,0.0007296691499999999,0.096549821928,288.64,,,enterMarkets,0xc2998238,20,6.0,cBAT,cSAI,cETH,cREP,cUSDC,cZRX,nan
0x4949a59c384f3ec2d2541ac07e588c6ef74a93854e89d431bdee0288a3e9bcd9,8125789,1562793079,7/10/2019 9:11:19 PM,0x7f892f468063c39123681e7712a84be3f8cc5f05,0x3d9819210a31b4961b30ef54be2aed79b9c9cd3b,,0.0,0,0.0,0.00050502375,0.0668247426,288.64,,,enterMarkets,0xc2998238,20,6.0,cBAT,cSAI,cETH,cREP,cUSDC,cZRX,nan
0x8fcdba8761b0675479041b7ba8cf3e4ca764c08f9d3c2e363500df2a82f24a58,8126088,1562797181,7/10/2019 10:19:41 PM,0x3c7e67bcd18971459add795664454b2ff7e77ab8,0x3d9819210a31b4961b30ef54be2aed79b9c9cd3b,,0.0,0,0.0,0.001018143,0.13472068176,288.64,,,enterMarkets,0xc2998238,20,6.0,cBAT,cSAI,cETH,cREP,cUSDC,cZRX,nan
0xf541f7a5a78459e1becc8affcca9860ffa3a398576b57382a54cbc15a6665428,8126235,1562798975,7/10/2019 10:49:35 PM,0x6427fc587266813b6993ae4c8de672640cb3b43f,0x3d9819210a31b4961b30ef54be2aed79b9c9cd3b,,0.0,0,0.0,0.000678762,0.08981378784,288.64,,,enterMarkets,0xc2998238,20,6.0,cBAT,cSAI,cETH,cREP,cUSDC,cZRX,nan
0xa868892b18d9e50d54592dd96e77b5e4d6821ea3a00a99bbcd3ae11d75db3706,8126297,1562799873,7/10/2019 11:04:33 PM,0x2c3b2af7a5f5d5066a0adb4ae3142d2c24cad77a,0x3d9819210a31b4961b30ef54be2aed79b9c9cd3b,,0.0,0,0.0,0.000678762,0.08981378784,288.64,,,enterMarkets,0xc2998238,20,6.0,cBAT,cSAI,cETH,cREP,cUSDC,cZRX,nan
0x2bb31413996e7261cf8cf9877886c9480e8a63e2cc2af3e64b3bfc4fe9d4e0ae,8126441,1562801799,7/10/2019 11:36:39 PM,0x68e0e39b4aa38115dc79604625fed7525d5e9f08,0x3d9819210a31b4961b30ef54be2aed79b9c9cd3b,,0.0,0,0.0,0.000678762,0.08981378784,288.64,,,enterMarkets,0xc2998238,20,6.0,cBAT,cSAI,cETH,cREP,cUSDC,cZRX,nan
0x574c087f1531b08df9ef49061cc268069ed5bea245d71573c279a366d07aca80,8126499,1562802492,7/10/2019 11:48:12 PM,0x61c24d9f561dcad49ab341cb385c2507b2879926,0x3d9819210a31b4961b30ef54be2aed79b9c9cd3b,,0.0,0,0.0,0.000678762,0.08981378784,288.64,,,enterMarkets,0xc2998238,20,6.0,cBAT,cSAI,cETH,cREP,cUSDC,cZRX,nan
0x9630698417d13f447cf3ffcc1f412d347b052d6213ea4bb4e9515336e2ee1e7d,8126572,1562803431,7/11/2019 12:03:51 AM,0x9a7f8374f79b01a49393b4d0f1280b64807757b1,0x3d9819210a31b4961b30ef54be2aed79b9c9cd3b,,0.0,0,0.0,0.000678762,0.08981378784,268.56,,,enterMarkets,0xc2998238,20,6.0,cBAT,cSAI,cETH,cREP,cUSDC,cZRX,nan
0x2d4b8c272af7acb46b609266cf35a7f920f19b4d408817da5e1ed34f396de8ad,8126591,1562803656,7/11/2019 12:07:36 AM,0x83bf595cc28722b5c4f9b34dedba90778a8fcb80,0x3d9819210a31b4961b30ef54be2aed79b9c9cd3b,,0.0,0,0.0,0.000678762,0.08981378784,268.56,,,enterMarkets,0xc2998238,20,6.0,cBAT,cSAI,cETH,cREP,cUSDC,cZRX,nan
0x1ed35269385ebf4d865da39da8f13b10a8f50a071f5e414d509334ee2ad739e2,8126649,1562804332,7/11/2019 12:18:52 AM,0x482ff0625556dac2e0311264f773e4ec5575df0c,0x3d9819210a31b4961b30ef54be2aed79b9c9cd3b,,0.0,0,0.0,0.0006957310499999999,0.092059132536,268.56,,,enterMarkets,0xc2998238,20,6.0,cBAT,cSAI,cETH,cREP,cUSDC,cZRX,nan
0x75bbdadb5a335e51a582d8896fb6c43e6b805e3992329f131e5c2c83c5c5b234,8126818,1562806604,7/11/2019 12:56:44 AM,0xb678853c57b94da8e6ffbf0e792e9c31788d84a2,0x3d9819210a31b4961b30ef54be2aed79b9c9cd3b,,0.0,0,0.0,0.000678762,0.08981378784,268.56,,,enterMarkets,0xc2998238,20,6.0,cBAT,cSAI,cETH,cREP,cUSDC,cZRX,nan
0x5170f2b0332d0b6ce720892b51b61aeebad2f4af4e7fa1c1dfa441127d9f1823,8127022,1562809112,7/11/2019 1:38:32 AM,0xd80556fc7f8ddbb1c6ff929d2c182f23918af908,0x3d9819210a31b4961b30ef54be2aed79b9c9cd3b,,0.0,0,0.0,0.000678762,0.08981378784,268.56,,,enterMarkets,0xc2998238,20,6.0,cBAT,cSAI,cETH,cREP,cUSDC,cZRX,nan
0xf61bbbf7f75f65e6d410a1d6095b0c1f4380189d0e70ab599486d0faedb12503,8127143,1562810617,7/11/2019 2:03:37 AM,0x7da9ebc26b5f834228a06a55361d9f5ebc98734a,0x3d9819210a31b4961b30ef54be2aed79b9c9cd3b,,0.0,0,0.0,0.0008484525,0.1122672348,268.56,,,enterMarkets,0xc2998238,20,6.0,cBAT,cSAI,cETH,cREP,cUSDC,cZRX,nan
0x52817b1e7792bfa4088d154588208e8a918d10a3b88ce2dc234035a92659b03f,8127144,1562810623,7/11/2019 2:03:43 AM,0x186012a8113ee615adc31c322a2ede7e4e9cc73f,0x3d9819210a31b4961b30ef54be2aed79b9c9cd3b,,0.0,0,0.0,0.000678762,0.08981378784,268.56,,,enterMarkets,0xc2998238,20,6.0,cBAT,cSAI,cETH,cREP,cUSDC,cZRX,nan
0x08f540d6e78f9248e19e5eff42b5c1cbf9e617b321e9bdc384fc22b8648b738c,8127399,1562813919,7/11/2019 2:58:39 AM,0x1b2c5a01e1a77a7fd083b41048f7f7f115d8c570,0x3d9819210a31b4961b30ef54be2aed79b9c9cd3b,,0.0,0,0.0,0.0020702241,0.273932052912,268.56,,,enterMarkets,0xc2998238,20,6.0,cBAT,cSAI,cETH,cREP,cUSDC,cZRX,nan
0x5f9391d2eea41a343175bcbfda884691b4be1072f8709067351688bdd3edb690,8127430,1562814391,7/11/2019 3:06:31 AM,0x869fe73e5307f35caaae008eca1dc05401e75dd4,0x3d9819210a31b4961b30ef54be2aed79b9c9cd3b,,0.0,0,0.0,0.0012557097,0.166155507504,268.56,,,enterMarkets,0xc2998238,20,6.0,cBAT,cSAI,cETH,cREP,cUSDC,cZRX,nan
0xb8490c8d77ca6d5fcbb69d86682823f258cb1eb152a011e68a43e600e1c6b69e,8127458,1562814769,7/11/2019 3:12:49 AM,0x41b13c576a6a40810646ad604dc0a60bfad7e1b1,0x3d9819210a31b4961b30ef54be2aed79b9c9cd3b,,0.0,0,0.0,0.0012557097,0.166155507504,268.56,,,enterMarkets,0xc2998238,20,6.0,cBAT,cSAI,cETH,cREP,cUSDC,cZRX,nan
0x8d10ca4648ce866c997074dc45e61628611c0388f6c1f5fd2e0c59d2e1a368c2,8127501,1562815200,7/11/2019 3:20:00 AM,0x9433fc3ffb33621b54319a4e93a0952078920fec,0x3d9819210a31b4961b30ef54be2aed79b9c9cd3b,,0.0,0,0.0,0.0012557097,0.166155507504,268.56,,,enterMarkets,0xc2998238,20,6.0,cBAT,cSAI,cETH,cREP,cUSDC,cZRX,nan
0x17275e1a23c482cfe60f83908b279ab09301d110afebb6ec629c4f72b3d6fd23,8127556,1562815837,7/11/2019 3:30:37 AM,0x554258ef593698cab6ba67ea6ad1347c10aba648,0x3d9819210a31b4961b30ef54be2aed79b9c9cd3b,,0.0,0,0.0,0.001696905,0.2245344696,268.56,,,enterMarkets,0xc2998238,20,6.0,cBAT,cSAI,cETH,cREP,cUSDC,cZRX,nan
0xf3290c76883d8eb51a143692406f36db0e61e3241d1dcef14f41578aa6d1ec19,8127653,1562817149,7/11/2019 3:52:29 AM,0x4caf22de566822f4019c583f9ceb3c8fdc701fbd,0x3d9819210a31b4961b30ef54be2aed79b9c9cd3b,,0.0,0,0.0,0.002036286,0.26944136352,268.56,,,enterMarkets,0xc2998238,20,6.0,cBAT,cSAI,cETH,cREP,cUSDC,cZRX,nan
0x1e7e11c79d8e73028dd9f2dafa3ed39838670d22da9276eb66670f1e79cb3e54,8127852,1562819641,7/11/2019 4:34:01 AM,0xf0ab8776883df3bbda2c8f27b2dce8b3609d88a4,0x3d9819210a31b4961b30ef54be2aed79b9c9cd3b,,0.0,0,0.0,0.001696905,0.2245344696,268.56,,,enterMarkets,0xc2998238,20,6.0,cBAT,cSAI,cETH,cREP,cUSDC,cZRX,nan
0xec0a6313d93b22097c9e719c49c434d2d04c1054a0b9ca22b253da1cec98a50f,8127871,1562819887,7/11/2019 4:38:07 AM,0x87592779d7014380bc4cda64ed5d578a2381a5cc,0x3d9819210a31b4961b30ef54be2aed79b9c9cd3b,,0.0,0,0.0,0.0018156883499999999,0.24025188247200002,268.56,,,enterMarkets,0xc2998238,20,6.0,cBAT,cSAI,cETH,cREP,cUSDC,cZRX,nan
0x24059d25ca7cca5b052f0118dead505d28168d93b086d3f2dc831a397b447bfd,8127901,1562820279,7/11/2019 4:44:39 AM,0x0353e34eade74802807a59daa2245e2413b839e0,0x3d9819210a31b4961b30ef54be2aed79b9c9cd3b,,0.0,0,0.0,0.00157812165,0.208817056728,268.56,,,enterMarkets,0xc2998238,20,6.0,cBAT,cSAI,cETH,cREP,cUSDC,cZRX,nan
0xfafd85a3bc1d6a37f52415304308bd638a08cb9212cc5390beec0fa9e61237ea,8127947,1562821067,7/11/2019 4:57:47 AM,0x2c99d50eb4daa1d26b5ba0b1daab58cbfc0ac3e6,0x3d9819210a31b4961b30ef54be2aed79b9c9cd3b,,0.0,0,0.0,0.0030544290000000004,0.40416204528000005,268.56,,,enterMarkets,0xc2998238,20,6.0,cBAT,cSAI,cETH,cREP,cUSDC,cZRX,nan
